formula,atom a,atom b,a,b,c,alpha,beta,gamma,bandgap,lowest distortion,vpa,mub,e_form,eform oxygen,e_hull,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
YbLaO3,Yb,La,4.446,4.446,4.446,90,90,90,0,cubic,17.574,0.189,-2.533,-1.381,0.727,Yb1 La1 O3,8,70,62,30.2,26.64,8,13,87,74,62.6,29.28,87,15.9994,173.054,157.0546,71.991534,67.1905608,15.9994,54.8,1193,1138.2,489.88,522.096,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,207,141,118.4,62.88,66,1.1,3.44,2.34,2.536,1.0848,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,14,14,2.8,4.48,0,3,16,13,7.4,3.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,0,9,9,3,2.4,2,9.105,36.8975,27.7925,19.6665,12.6738,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Yb3+1 La3+1 O2-3,-2,3,5,3.273268354
PaTmO3,Pa,Tm,4.214,4.214,4.214,90,90,90,0,cubic,14.962,0.387,-2.533,3.81,0.828,Pa1 Tm1 O3,8,91,83,36.8,34.56,8,18,87,69,63.2,28.56,87,15.9994,231.03586,215.03646,89.593654,88.3131048,15.9994,54.8,1845,1790.2,765.48,852.816,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,200,134,117.6,61.92,66,1.25,3.44,2.19,2.614,0.9912,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,13,13,3,4,0,5,15,10,7.6,2.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,12,12,2.6,3.76,0,1,21,20,5.6,6.16,2,9.105,29.78,20.675,16.455,8.82,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,73.8,74.16,12,Pa3+1 Tm3+1 O2-3,-2,3,5,3.273268354
FePmO3,Fe,Pm,5.614,5.62,8.539,90,90,90,1.787,orthorhombic,13.471,1,-2.532,-6.993,0.195,Fe1 Pm1 O3,8,61,53,22.2,17.04,8,21,87,66,67.4,23.52,87,15.9994,145,129.0006,49.76864,40.523088,15.9994,54.8,1811,1756.2,669.68,737.856,54.8,3,16,13,11.8,5.04,16,2,6,4,3.2,1.44,2,66,199,133,105.8,47.76,66,1.155,3.44,2.285,2.661,0.9348,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,6,6,1.2,1.92,0,0,5,5,1,1.6,0,6,8,2,6.6,0.72,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,4,4,0.8,1.28,0,0,9,9,1.8,2.88,0,2,9,7,3.8,2.16,2,9.105,33.8425,24.7375,14.3775,7.786,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,91.8,95.76,12,Fe3+1 Pm3+1 O2-3,-2,3,5,3.273268354
SmGeO3,Sm,Ge,5.442,5.821,7.874,90,90,90,0,orthorhombic,12.471,0,-2.531,3.064,0.17,Sm1 Ge1 O3,8,62,54,23.6,18.72,8,23,87,64,72.6,19.84,87,15.9994,150.36,134.3606,54.19964,45.840288,15.9994,54.8,1345,1290.2,544.16,587.232,54.8,3,16,13,13,4,16,2,6,4,3.2,1.44,2,66,198,132,103.2,44.64,66,1.17,3.44,2.27,2.7,0.888,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,6,6,1.2,1.92,0,6,14,8,8,2.4,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,8,8,1.6,2.56,0,2,8,6,3.6,1.92,2,9.105,33.23,24.125,16.71,9.126,9.105,0,0.383,0.383,0.0766,0.12256,0,0,0,0,0,0,0,12,225,213,85.4,88.08,12,Sm2+1 Ge4+1 O2-3,-2,4,6,3.380617019
LaTcO3,La,Tc,5.497,5.861,7.918,90,90,90,0,orthorhombic,12.754,0.392,-2.531,2.914,0.09,La1 Tc1 O3,8,57,49,24.8,20.16,8,13,87,74,65.4,25.92,87,15.9994,138.90547,122.90607,56.980734,49.1776008,15.9994,54.8,2430,2375.2,757.48,843.216,54.8,3,16,13,11.6,5.28,16,2,6,4,3.4,1.68,2,66,207,141,110.4,53.28,66,1.1,3.44,2.34,2.664,0.9312,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1.2,1.52,0,0,0,0,0,0,0,3,7,4,5.6,1.04,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.8,3.36,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,36.8975,27.7925,15.6995,8.4792,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,La3+1 Tc3+1 O2-3,-2,3,5,3.273268354
ErBO3,Er,B,3.434,3.434,3.434,90,90,90,3.096,cubic,8.096,0,-2.53,5.502,0.812,Er1 B1 O3,5,68,63,19.4,19.44,8,35,87,52,73.6,16.08,87,10.811,167.259,156.448,45.21364,48.818144,15.9994,54.8,2348,2293.2,856.48,962.016,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,189,123,94.2,37.92,66,1.24,3.44,2.2,2.72,0.864,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,12,12,2.4,3.84,0,3,14,11,7,2.8,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,2,2,0.4,0.64,0,2,5,3,2.6,0.96,2,7.1725,30.585,23.4125,13.0145,7.0282,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Er3+1 B3+1 O2-3,-2,3,5,3.273268354
ThNdO3,Th,Nd,4.463,4.463,4.463,90,90,90,0,cubic,17.778,0.001,-2.53,1.698,1.219,Th1 Nd1 O3,8,90,82,34.8,32.16,8,16,87,71,59.2,33.36,87,15.9994,232.03806,216.03866,84.855652,82.6275024,15.9994,54.8,2023,1968.2,696.28,769.776,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,206,140,121,66,66,1.14,3.44,2.3,2.552,1.0656,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,4,4,0.8,1.28,0,4,6,2,5.6,0.64,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,10,10,2,3.2,0,2,10,8,4.8,3.36,2,9.105,34.81,25.705,18.899,11.7528,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Th4+1 Nd2+1 O2-3,-2,4,6,3.380617019
EuTcO3,Eu,Tc,5.446,5.552,7.754,90,90,90,0,orthorhombic,11.721,0.268,-2.529,3.834,-0.15,Eu1 Tc1 O3,8,63,55,26,21.6,8,25,87,62,67.8,23.04,87,15.9994,151.964,135.9646,59.59244,52.311648,15.9994,54.8,2430,2375.2,737.88,819.696,54.8,3,16,13,11.6,5.28,16,2,6,4,3.4,1.68,2,66,198,132,108.6,51.12,66,1.185,3.44,2.255,2.681,0.9108,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,7,7,1.4,2.24,0,6,9,3,6.8,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,7,7,1.4,2.24,0,2,7,5,3.6,1.92,2,9.105,36.46,27.355,15.612,8.3392,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Eu3+1 Tc3+1 O2-3,-2,3,5,3.273268354
ErUO3,Er,U,4.383,4.383,4.383,90,90,90,0,cubic,16.835,0.527,-2.528,1.558,1.139,Er1 U1 O3,8,92,84,36.8,34.56,8,20,87,67,63.2,28.56,87,15.9994,238.02891,222.02951,90.657222,89.5893864,15.9994,54.8,1770,1715.2,668.48,736.416,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,196,130,116.6,60.72,66,1.24,3.44,2.2,2.588,1.0224,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,12,12,3,3.6,0,6,14,8,7.6,2.56,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,11,11,2.6,3.36,0,2,20,18,5.6,5.76,2,9.105,30.585,21.48,15.585,7.776,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.6,55.92,12,Er3+1 U3+1 O2-3,-2,3,5,3.273268354
VHfO3,V,Hf,4.046,4.046,4.046,90,90,90,0,cubic,13.25,0.6,-2.528,3.531,0.68,V1 Hf1 O3,8,72,64,23.8,19.28,8,45,87,42,70.4,19.92,87,15.9994,178.49,162.4906,55.48594,49.201624,15.9994,54.8,2506,2451.2,970.68,1099.056,54.8,4,16,12,11.4,5.52,16,2,6,4,3.2,1.44,2,66,175,109,105.2,47.04,66,1.3,3.44,2.14,2.65,0.948,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,3,3,1,1.2,0,0,14,14,2.8,4.48,0,5,18,13,8.2,3.92,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,8,8,3,3.6,0,0,0,0,0,0,0,2,8,6,4.2,2.64,2,9.105,22.2,13.095,12.505,4.08,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,V2+1 Hf4+1 O2-3,-2,4,6,3.380617019
HoBO3,Ho,B,3.443,3.443,3.443,90,90,90,3.049,cubic,8.163,0,-2.528,5.471,0.797,Ho1 B1 O3,5,67,62,19.2,19.12,8,33,87,54,73.2,16.56,87,10.811,164.93032,154.11932,44.747904,48.0729664,15.9994,54.8,2348,2293.2,851.88,956.496,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,192,126,94.8,38.88,66,1.23,3.44,2.21,2.718,0.8664,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,11,11,2.2,3.52,0,3,13,10,6.8,2.48,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,3,3,0.6,0.96,0,2,5,3,2.8,0.96,2,7.1725,30.73333333,23.56083333,13.04416667,7.075666667,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Ho3+1 B3+1 O2-3,-2,3,5,3.273268354
BiHfO3,Bi,Hf,5.725,5.77,8.328,90,90,90,0,orthorhombic,13.754,0.003,-2.527,4.027,0.268,Bi1 Hf1 O3,8,83,75,35.8,33.36,8,45,87,42,78.4,13.36,87,15.9994,208.9804,192.981,87.09372,85.313184,15.9994,54.8,2506,2451.2,642.96,745.216,54.8,4,16,12,13.4,3.76,16,2,6,4,3.6,1.92,2,66,175,109,104.2,45.84,66,1.3,3.44,2.14,2.728,0.8544,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.4,3.04,0,0,14,14,5.6,6.72,0,6,29,23,13,8.4,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,2,8,6,3.4,1.84,2,9.105,32.95,23.845,16.493,8.8656,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,48.4,58.24,12,Bi2+1 Hf4+1 O2-3,-2,4,6,3.380617019
CrTaO3,Cr,Ta,5.398,5.501,7.732,90,90,90,0,orthorhombic,11.48,0.95,-2.527,5.251,0.134,Cr1 Ta1 O3,8,73,65,24.2,19.52,8,48,87,39,71.6,18.48,87,15.9994,180.94788,164.94848,56.188436,49.9037776,15.9994,54.8,3290,3235.2,1126.88,1286.496,54.8,5,16,11,11.8,5.04,16,2,6,4,3.2,1.44,2,66,170,104,101.4,42.48,66,1.5,3.44,1.94,2.696,0.8928,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,1.6,1.92,0,0,14,14,2.8,4.48,0,6,19,13,8.6,4.16,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,7,7,2.4,2.88,0,0,0,0,0,0,0,2,7,5,3.8,2.16,2,9.105,18.12,9.015,11.325,2.718,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12,Cr3+1 Ta3+1 O2-3,-2,3,5,3.273268354
DyBO3,Dy,B,3.454,3.454,3.454,90,90,90,3.002,cubic,8.244,0,-2.526,5.458,0.836,Dy1 B1 O3,5,66,61,19,18.8,8,31,87,56,72.8,17.04,87,10.811,162.5,151.689,44.26184,47.295264,15.9994,54.8,2348,2293.2,839.48,941.616,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,192,126,94.8,38.88,66,1.22,3.44,2.22,2.716,0.8688,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,10,10,2,3.2,0,3,12,9,6.6,2.16,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,4,4,0.8,1.28,0,2,5,3,3,1.2,2,7.1725,31.24,24.0675,13.1455,7.2378,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Dy3+1 B3+1 O2-3,-2,3,5,3.273268354
PmGeO3,Pm,Ge,5.466,5.823,7.894,90,90,90,0,orthorhombic,12.563,0,-2.526,3.113,0.163,Pm1 Ge1 O3,8,61,53,23.4,18.48,8,21,87,66,72.2,20.48,87,15.9994,145,129.0006,53.12764,44.553888,15.9994,54.8,1373,1318.2,549.76,593.952,54.8,3,16,13,13,4,16,2,6,4,3.2,1.44,2,66,199,133,103.4,44.88,66,1.155,3.44,2.285,2.697,0.8916,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,5,5,1,1.6,0,6,14,8,7.8,2.48,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,9,9,1.8,2.88,0,2,9,7,3.8,2.16,2,9.105,33.8425,24.7375,16.8325,9.273,9.105,0,0.383,0.383,0.0766,0.12256,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Pm3+1 Ge3+1 O2-3,-2,3,5,3.273268354
LuBO3,Lu,B,3.406,3.406,3.406,90,90,90,3.125,cubic,7.901,0,-2.525,5.405,0.88,Lu1 B1 O3,5,71,66,20,20.4,8,41,87,46,74.8,14.64,87,10.811,174.9668,164.1558,46.7552,51.28464,15.9994,54.8,2348,2293.2,889.68,1001.856,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,187,121,93.8,37.28,66,1.27,3.44,2.17,2.726,0.8568,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,1,1,0.2,0.32,0,0,14,14,2.8,4.48,0,3,17,14,7.6,3.76,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2.4,2,7.1725,28.865,21.6925,12.6705,6.4778,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0.0022471,0.0022471,0.00044942,0.000719072,0,12,194,182,79.2,80.64,12,Lu3+1 B3+1 O2-3,-2,3,5,3.273268354
TbSiO3,Tb,Si,3.69,3.69,3.69,90,90,90,0,cubic,10.048,0,-2.524,4.622,0.64,Tb1 Si1 O3,8,65,57,20.6,17.76,8,29,87,58,73.6,17.84,87,15.9994,158.92535,142.92595,47.00181,44.769416,15.9994,54.8,1687,1632.2,696.08,769.536,54.8,3,16,13,13,4,16,2,6,4,3,1.2,2,66,194,128,100.6,41.52,66,1.21,3.44,2.23,2.686,0.9048,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,0,0,0,0,0,0,9,9,1.8,2.88,0,4,11,7,6.6,1.76,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,5,5,1,1.6,0,2,5,3,3,1.2,2,9.105,31.73666667,22.63166667,15.89833333,8.152,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,91.4,95.28,12,Tb0+1 Si0+1 O0+3,0,0,0,0
ErNpO3,Er,Np,4.4,4.4,4.4,90,90,90,0,cubic,17.041,0.761,-2.521,2.006,1.177,Er1 Np1 O3,8,93,85,37,34.8,8,22,87,65,63.6,28.08,87,15.9994,237,221.0006,90.45144,89.342448,15.9994,54.8,1770,1715.2,570.28,618.576,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,190,124,115.4,59.28,66,1.24,3.44,2.2,2.584,1.0272,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,12,12,3.2,3.84,0,6,14,8,7.8,2.48,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,10,10,2.4,3.04,0,2,19,17,5.4,5.44,2,9.105,30.585,21.48,15.27075,7.3989,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.4,55.68,12,Er3+1 Np3+1 O2-3,-2,3,5,3.273268354
ZrNaO3,Zr,Na,5.23,5.344,9.525,90,90,90,0,orthorhombic,13.311,0.052,-2.521,-4.743,0.261,Zr1 Na1 O3,8,40,32,15,10,8,2,87,85,61.4,30.72,87,15.9994,91.224,75.2246,32.44239386,23.51264246,15.9994,54.8,2128,2073.2,532.654,638.1384,54.8,1,16,15,10.6,6.48,16,2,5,3,2.8,0.96,2,66,175,109,107.8,50.16,66,0.93,3.44,2.51,2.516,1.1088,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,6,5,4.6,1.68,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,8,7,3,2,2,9.105,29.24333333,20.13833333,15.95066667,8.2148,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Zr0+1 Na0+1 O0+3,0,0,0,0
TmNbO3,Tm,Nb,4.018,4.018,4.018,90,90,90,0,cubic,12.974,0,-2.518,2.767,0.729,Tm1 Nb1 O3,8,69,61,26.8,22.56,8,37,87,50,69,21.6,87,15.9994,168.93421,152.93481,61.967758,55.1620296,15.9994,54.8,2750,2695.2,946.48,1070.016,54.8,3,16,13,11.2,5.76,16,2,6,4,3.4,1.68,2,66,190,124,110.4,53.28,66,1.25,3.44,2.19,2.634,0.9672,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,4,4,0.8,1.28,0,0,13,13,2.6,4.16,0,5,15,10,7.6,2.96,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,6,6,1.2,1.92,0,0,1,1,0.2,0.32,0,1,7,6,2.8,1.68,2,9.105,29.78,20.675,15.055,7.14,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,Tm3+1 Nb3+1 O2-3,-2,3,5,3.273268354
TbPuO3,Tb,Pu,4.359,4.359,4.359,90,90,90,0,cubic,16.564,0.919,-2.518,-0.554,1.078,Tb1 Pu1 O3,8,94,86,36.6,34.32,8,24,87,63,62.8,29.04,87,15.9994,244,228.0006,90.18471,89.022372,15.9994,54.8,1629,1574.2,541.28,583.776,54.8,3,16,13,10.8,6.24,16,2,7,5,3.8,2.16,2,66,194,128,115.8,59.76,66,1.21,3.44,2.23,2.562,1.0536,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,9,9,3,3.6,0,6,11,5,7.4,1.68,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,8,8,2.6,3.12,0,2,8,6,3.8,2.16,2,9.105,31.73666667,22.63166667,15.42633333,7.5856,9.105,0,0,0,0,0,0,0,0.318003638,0.318003638,0.063600728,0.101761164,0,11,194,183,48.2,58.32,12,Tb3+1 Pu3+1 O2-3,-2,3,5,3.273268354
NdCeO3,Nd,Ce,4.549,4.549,4.549,90,90,90,0.73,cubic,18.828,0,-2.517,2.475,1.054,Nd1 Ce1 O3,8,60,52,28.4,24.48,8,15,87,72,59,33.6,87,15.9994,144.242,128.2426,66.47124,60.566208,15.9994,54.8,1294,1239.2,505.88,541.296,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,204,138,120.6,65.52,66,1.12,3.44,2.32,2.516,1.1088,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,1,1,0.2,0.32,0,0,4,4,1,1.2,0,4,6,2,5.6,0.64,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,13,13,4.6,5.52,0,2,22,20,7.6,6.72,2,9.105,37.24,28.135,19.873,12.9216,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Nd3+1 Ce3+1 O2-3,-2,3,5,3.273268354
ErPmO3,Er,Pm,4.403,4.403,4.403,90,90,90,0.344,cubic,17.07,0,-2.515,-1.673,1.271,Er1 Pm1 O3,8,68,60,30.6,27.12,8,21,87,66,63.4,28.32,87,15.9994,167.259,151.2596,72.05144,67.262448,15.9994,54.8,1770,1715.2,661.48,728.016,54.8,3,16,13,10.8,6.24,16,2,6,4,3.6,1.92,2,66,199,133,117.2,61.44,66,1.155,3.44,2.285,2.543,1.0764,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,12,12,3.4,4.08,0,6,14,8,7.8,2.48,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,9,9,2.2,2.72,0,2,9,7,3.4,2.24,2,9.105,33.8425,24.7375,18.3485,11.0922,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Er3+1 Pm3+1 O2-3,-2,3,5,3.273268354
GdBO3,Gd,B,3.477,3.477,3.477,90,90,90,2.803,cubic,8.405,0,-2.513,5.367,0.779,Gd1 B1 O3,5,64,59,18.6,18.16,8,27,87,60,72,18,87,10.811,157.25,146.439,43.21184,45.615264,15.9994,54.8,2348,2293.2,819.68,917.856,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,196,130,95.6,40.16,66,1.2,3.44,2.24,2.712,0.8736,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,1,1,0.2,0.32,0,0,7,7,1.4,2.24,0,3,10,7,6.2,1.52,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,7,7,1.4,2.24,0,2,16,14,5.4,4.24,2,7.1725,32.05,24.8775,13.3075,7.497,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Gd3+1 B3+1 O2-3,-2,3,5,3.273268354
AgUO3,Ag,U,6.032,6.032,6.032,57.7,57.7,57.7,2.636,rhombohedral,14.714,0.2,-2.513,3.748,-0.009,Ag1 U1 O3,8,92,84,32.6,29.52,8,20,87,67,69.2,21.36,87,15.9994,238.02891,222.02951,78.779062,75.3355944,15.9994,54.8,1408,1353.2,561.466,607.9992,54.8,3,16,13,12.4,4.32,16,2,7,5,3.6,1.92,2,66,196,130,107.8,50.16,66,1.38,3.44,2.06,2.726,0.8568,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2.2,3.12,0,0,3,3,0.6,0.96,0,6,11,5,7,1.6,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,9,9,1.8,2.88,0,0,11,11,2.2,3.52,0,1,20,19,5.4,5.84,2,9.105,20.025,10.92,12.734,4.3548,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,64.8,64.08,12,Ag+1 U5+1 O2-3,-2,5,7,3.683941988
