formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
NdLuO3,Nd,Lu,orthorhombic,-3.769,0.022,0.0,14.002,5.041,5.699,5.95,8.258,90.0,90.0,90.0,4.963,Nd1 Lu1 O3,8.0,71.0,63.0,31.0,27.6,8.0,19.0,87.0,68.0,64.2,27.36,87.0,15.9994,174.9668,158.9674,73.4414,68.9304,15.9994,54.8,1936.0,1881.2,678.88,748.896,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,201.0,135.0,117.2,61.44,66.0,1.14,3.44,2.3,2.546,1.0728,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,14.0,14.0,3.6,4.32,0.0,6.0,17.0,11.0,8.2,3.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,5.0,3.6,2.0,9.105,34.81,25.705,18.198,10.9116,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Nd3+1 Lu3+1 O2-3,-2.0,3.0,5.0,3.273268354
SmScO3,Sm,Sc,orthorhombic,-3.76,-0.006,0.0,12.664,4.491,5.511,5.778,7.954,90.0,90.0,90.0,5.249,Sm1 Sc1 O3,8.0,62.0,54.0,21.4,16.24,8.0,11.0,87.0,76.0,59.0,33.6,87.0,15.9994,150.36,134.3606,48.6628224,40.67887104,15.9994,54.8,1814.0,1759.2,664.68,731.856,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,113.2,56.64,66.0,1.17,3.44,2.27,2.57,1.044,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,6.0,6.0,1.2,1.92,0.0,3.0,8.0,5.0,5.8,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,9.0,7.0,4.6,3.12,2.0,9.105,33.23,24.125,16.556,8.9412,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,79.2,80.64,12.0,Sm3+1 Sc3+1 O2-3,-2.0,3.0,5.0,3.273268354
LaHoO3,La,Ho,orthorhombic,-3.759,0.034,0.0,14.973,4.546,5.849,6.063,8.445,90.0,90.0,90.0,4.805,La1 Ho1 O3,8.0,67.0,59.0,29.6,25.92,8.0,13.0,87.0,74.0,61.4,30.72,87.0,15.9994,164.93032,148.93092,70.366798,65.2408776,15.9994,54.8,1747.0,1692.2,620.88,679.296,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,207.0,141.0,119.4,64.08,66.0,1.1,3.44,2.34,2.53,1.092,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,11.0,11.0,2.2,3.52,0.0,3.0,13.0,10.0,6.8,2.48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,36.8975,27.7925,18.98916667,11.861,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,La3+1 Ho3+1 O2-3,-2.0,3.0,5.0,3.273268354
NdScO3,Nd,Sc,orthorhombic,-3.736,-0.022,0.0,12.923,4.473,5.565,5.802,8.004,90.0,90.0,90.0,5.348,Nd1 Sc1 O3,8.0,60.0,52.0,21.0,15.6,8.0,11.0,87.0,76.0,58.2,34.56,87.0,15.9994,144.242,128.2426,47.4392224,38.72111104,15.9994,54.8,1814.0,1759.2,654.48,719.616,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,113.8,57.36,66.0,1.14,3.44,2.3,2.564,1.0512,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,0.8,1.28,0.0,3.0,6.0,3.0,5.4,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,5.0,3.6,2.0,9.105,34.81,25.705,16.872,9.3204,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Nd3+1 Sc3+1 O2-3,-2.0,3.0,5.0,3.273268354
CeLuO3,Ce,Lu,orthorhombic,-3.736,0.005,0.0,14.375,5.074,5.767,5.994,8.318,90.0,90.0,90.0,5.161,Ce1 Lu1 O3,8.0,71.0,63.0,30.6,27.12,8.0,15.0,87.0,72.0,63.4,28.32,87.0,15.9994,174.9668,158.9674,72.6162,67.94016,15.9994,54.8,1936.0,1881.2,634.28,695.376,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,117.8,62.16,66.0,1.12,3.44,2.32,2.542,1.0776,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,14.0,14.0,3.0,4.4,0.0,4.0,17.0,13.0,7.8,3.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,7.4,6.48,2.0,9.105,37.24,28.135,18.684,11.4948,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ce3+1 Lu3+1 O2-3,-2.0,3.0,5.0,3.273268354
AcHoO3,Ac,Ho,orthorhombic,-3.731,-0.004,0.0,15.716,4.552,5.975,6.152,8.551,90.0,90.0,90.0,5.577,Ac1 Ho1 O3,8.0,89.0,81.0,36.0,33.6,8.0,14.0,87.0,73.0,61.6,30.48,87.0,15.9994,227.0,211.0006,87.985704,86.3835648,15.9994,54.8,1747.0,1692.2,646.88,710.496,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.0,66.0,66.0,1.1,3.44,2.34,2.53,1.092,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,11.0,11.0,2.2,3.52,0.0,3.0,13.0,10.0,6.8,2.48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,3.0,3.0,0.6,0.96,0.0,2.0,9.0,7.0,3.6,2.16,2.0,9.105,44.5125,35.4075,20.51216667,13.6886,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Ho3+1 O2-3,-2.0,3.0,5.0,3.273268354
PrTmO3,Pr,Tm,orthorhombic,-3.729,0.025,0.0,14.447,5.007,5.763,6.005,8.349,90.0,90.0,90.0,4.856,Pr1 Tm1 O3,8.0,69.0,61.0,30.4,26.88,8.0,17.0,87.0,70.0,63.0,28.8,87.0,15.9994,168.93421,152.93481,71.568012,66.6823344,15.9994,54.8,1818.0,1763.2,637.28,698.976,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,118.2,62.64,66.0,1.13,3.44,2.31,2.54,1.08,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,3.2,3.92,0.0,5.0,15.0,10.0,7.6,2.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.4,3.44,0.0,1.0,11.0,10.0,3.6,2.96,2.0,9.105,35.675,26.57,18.554,11.3388,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Pr3+1 Tm3+1 O2-3,-2.0,3.0,5.0,3.273268354
PrScO3,Pr,Sc,orthorhombic,-3.721,-0.029,0.0,13.073,4.487,5.596,5.811,8.04,90.0,90.0,90.0,5.422,Pr1 Sc1 O3,8.0,59.0,51.0,20.8,15.36,8.0,11.0,87.0,76.0,57.8,35.04,87.0,15.9994,140.90765,124.90825,46.7723524,37.65411904,15.9994,54.8,1814.0,1759.2,636.48,698.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,114.2,57.84,66.0,1.13,3.44,2.31,2.562,1.0536,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,6.0,3.0,5.2,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,9.0,5.2,3.84,2.0,9.105,35.675,26.57,17.045,9.528,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Pr3+1 Sc3+1 O2-3,-2.0,3.0,5.0,3.273268354
NpScO3,Np,Sc,orthorhombic,-3.713,-0.069,0.8,13.01,2.627,5.587,5.82,8.002,90.0,90.0,90.0,5.6,Np1 Sc1 O3,8.0,93.0,85.0,27.6,26.16,8.0,11.0,87.0,76.0,58.8,33.84,87.0,15.9994,237.0,221.0006,65.9908224,68.40367104,15.9994,54.8,1814.0,1759.2,579.08,629.136,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,190.0,124.0,111.6,54.72,66.0,1.36,3.44,2.08,2.608,0.9984,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,0.8,1.28,0.0,3.0,7.0,4.0,5.6,1.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,6.8,5.76,2.0,9.105,22.235,13.13,13.60075,5.3949,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,58.4,55.68,12.0,Np3+1 Sc3+1 O2-3,-2.0,3.0,5.0,3.273268354
AcDyO3,Ac,Dy,orthorhombic,-3.712,0.002,0.0,15.895,4.542,5.989,6.176,8.595,90.0,90.0,90.0,5.48,Ac1 Dy1 O3,8.0,89.0,81.0,35.8,33.36,8.0,14.0,87.0,73.0,61.2,30.96,87.0,15.9994,227.0,211.0006,87.49964,85.800288,15.9994,54.8,1685.0,1630.2,634.48,695.616,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.0,66.0,66.0,1.1,3.44,2.34,2.528,1.0944,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,3.0,12.0,9.0,6.6,2.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,44.5125,35.4075,20.6135,13.8102,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Dy3+1 O2-3,-2.0,3.0,5.0,3.273268354
CeTmO3,Ce,Tm,orthorhombic,-3.711,0.015,0.0,14.65,5.086,5.798,6.03,8.381,90.0,90.0,90.0,4.953,Ce1 Tm1 O3,8.0,69.0,61.0,30.2,26.64,8.0,15.0,87.0,72.0,62.6,29.28,87.0,15.9994,168.93421,152.93481,71.409682,66.4923384,15.9994,54.8,1818.0,1763.2,610.68,667.056,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,118.4,62.88,66.0,1.12,3.44,2.32,2.538,1.0824,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,13.0,13.0,2.8,4.08,0.0,4.0,15.0,11.0,7.4,3.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.8,4.08,0.0,1.0,22.0,21.0,5.8,6.48,2.0,9.105,37.24,28.135,18.867,11.7144,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ce3+1 Tm3+1 O2-3,-2.0,3.0,5.0,3.273268354
PrErO3,Pr,Er,orthorhombic,-3.704,0.033,0.0,14.623,4.898,5.781,6.039,8.377,90.0,90.0,90.0,4.728,Pr1 Er1 O3,8.0,68.0,60.0,30.2,26.64,8.0,17.0,87.0,70.0,62.6,29.28,87.0,15.9994,167.259,151.2596,71.23297,66.280284,15.9994,54.8,1770.0,1715.2,627.68,687.456,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,203.0,137.0,118.0,62.4,66.0,1.13,3.44,2.31,2.538,1.0824,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,3.0,3.6,0.0,5.0,14.0,9.0,7.4,2.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.6,3.36,0.0,2.0,11.0,9.0,3.8,2.88,2.0,9.105,35.675,26.57,18.715,11.532,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Pr3+1 Er3+1 O2-3,-2.0,3.0,5.0,3.273268354
CeScO3,Ce,Sc,orthorhombic,-3.701,-0.038,0.0,13.251,4.42,5.638,5.828,8.066,90.0,90.0,90.0,5.523,Ce1 Sc1 O3,8.0,58.0,50.0,20.6,15.12,8.0,11.0,87.0,76.0,57.4,35.52,87.0,15.9994,140.116,124.1166,46.6140224,37.40079104,15.9994,54.8,1814.0,1759.2,609.88,666.096,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,114.4,58.08,66.0,1.12,3.44,2.32,2.56,1.056,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,1.0,1.0,0.2,0.32,0.0,3.0,6.0,3.0,5.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,7.4,6.48,2.0,9.105,37.24,28.135,17.358,9.9036,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ce3+1 Sc3+1 O2-3,-2.0,3.0,5.0,3.273268354
NpErO3,Np,Er,orthorhombic,-3.699,-0.01,0.8,14.56,2.83,5.781,6.07,8.298,90.0,90.0,90.0,5.227,Np1 Er1 O3,8.0,93.0,85.0,37.0,34.8,8.0,22.0,87.0,65.0,63.6,28.08,87.0,15.9994,237.0,221.0006,90.45144,89.342448,15.9994,54.8,1770.0,1715.2,570.28,618.576,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,190.0,124.0,115.4,59.28,66.0,1.24,3.44,2.2,2.584,1.0272,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,12.0,12.0,3.2,3.84,0.0,6.0,14.0,8.0,7.8,2.48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,10.0,10.0,2.4,3.04,0.0,2.0,19.0,17.0,5.4,5.44,2.0,9.105,30.585,21.48,15.27075,7.3989,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.4,55.68,12.0,Np3+1 Er3+1 O2-3,-2.0,3.0,5.0,3.273268354
AcYO3,Ac,Y,orthorhombic,-3.693,0.001,0.0,15.939,4.608,5.993,6.183,8.603,90.0,90.0,90.0,5.419,Ac1 Y1 O3,8.0,89.0,81.0,30.4,26.88,8.0,12.0,87.0,75.0,57.4,35.52,87.0,15.9994,227.0,211.0006,72.78081,68.137692,15.9994,54.8,1799.0,1744.2,657.28,722.976,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,215.0,149.0,120.6,65.52,66.0,1.1,3.44,2.34,2.528,1.0944,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,3.36,2.0,9.105,44.5125,35.4075,20.8385,14.0802,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Y3+1 O2-3,-2.0,3.0,5.0,3.273268354
EuZrO3,Eu,Zr,orthorhombic,-3.691,0.0,0.0,13.299,4.134,5.661,5.809,8.087,90.0,90.0,90.0,6.201,Eu1 Zr1 O3,8.0,63.0,55.0,25.4,20.88,8.0,25.0,87.0,62.0,66.0,25.2,87.0,15.9994,151.964,135.9646,58.23724,50.685408,15.9994,54.8,2128.0,2073.2,677.48,747.216,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,198.0,132.0,114.2,57.84,66.0,1.185,3.44,2.255,2.567,1.0476,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,7.0,7.0,1.4,2.24,0.0,4.0,9.0,5.0,6.2,1.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,8.0,6.0,4.2,2.64,2.0,9.105,36.46,27.355,17.394,9.9468,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Eu2+1 Zr4+1 O2-3,-2.0,4.0,6.0,3.380617019
CeErO3,Ce,Er,orthorhombic,-3.686,0.023,0.0,14.812,4.972,5.815,6.057,8.411,90.0,90.0,90.0,4.842,Ce1 Er1 O3,8.0,68.0,60.0,30.0,26.4,8.0,15.0,87.0,72.0,62.2,29.76,87.0,15.9994,167.259,151.2596,71.07464,66.090288,15.9994,54.8,1770.0,1715.2,601.08,655.536,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,118.2,62.64,66.0,1.12,3.44,2.32,2.536,1.0848,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,12.0,12.0,2.6,3.76,0.0,4.0,14.0,10.0,7.2,2.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,3.0,4.0,0.0,2.0,22.0,20.0,6.0,6.4,2.0,9.105,37.24,28.135,19.028,11.9076,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ce3+1 Er3+1 O2-3,-2.0,3.0,5.0,3.273268354
AcGdO3,Ac,Gd,orthorhombic,-3.67,0.016,0.0,16.276,4.335,6.029,6.225,8.673,90.0,90.0,90.0,5.268,Ac1 Gd1 O3,8.0,89.0,81.0,35.4,32.88,8.0,14.0,87.0,73.0,60.4,31.92,87.0,15.9994,227.0,211.0006,86.44964,84.540288,15.9994,54.8,1586.0,1531.2,614.68,671.856,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,215.0,149.0,121.8,66.96,66.0,1.1,3.44,2.34,2.524,1.0992,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,7.0,7.0,1.4,2.24,0.0,3.0,10.0,7.0,6.2,1.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,16.0,14.0,6.2,5.04,2.0,9.105,44.5125,35.4075,20.7755,14.0046,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ac3+1 Gd3+1 O2-3,-2.0,3.0,5.0,3.273268354
