formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
LaSnO3,La,Sn,cubic,-2.298,0.525,0.003,14.488,0.0,4.169,4.169,4.169,90.0,90.0,90.0,2.916,La1 Sn1 O3,8.0,57.0,49.0,26.2,21.84,8.0,13.0,87.0,74.0,70.8,23.12,87.0,15.9994,138.90547,122.90607,61.122734,54.1480008,15.9994,54.8,1193.0,1138.2,372.496,381.2352,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,207.0,141.0,108.8,51.36,66.0,1.1,3.44,2.34,2.676,0.9168,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,7.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,36.8975,27.7925,19.4995,12.4734,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,74.2,74.64,12.0,La3+1 Sn3+1 O2-3,-2.0,3.0,5.0,3.273268354
TlScO3,Tl,Sc,orthorhombic,-2.296,0.077,0.0,12.484,1.265,5.49,5.647,8.053,90.0,90.0,90.0,-2.416,Tl1 Sc1 O3,8.0,81.0,73.0,25.2,22.32,8.0,11.0,87.0,76.0,69.6,23.44,87.0,15.9994,204.3833,188.3839,59.4674824,57.96632704,15.9994,54.8,1814.0,1759.2,511.08,547.536,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,170.0,104.0,102.6,43.92,66.0,1.36,3.44,2.08,2.66,0.936,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,14.0,14.0,2.8,4.48,0.0,3.0,27.0,24.0,9.6,6.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.4,2.0,9.105,26.91,17.805,15.292,7.4244,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Tl3+1 Sc3+1 O2-3,-2.0,3.0,5.0,3.273268354
SmWO3,Sm,W,cubic,-2.296,0.534,0.003,12.562,0.0,3.975,3.975,3.975,90.0,90.0,90.0,1.933,Sm1 W1 O3,8.0,74.0,66.0,32.0,28.8,8.0,23.0,87.0,64.0,67.0,24.0,87.0,15.9994,183.84,167.8406,76.43964,72.528288,15.9994,54.8,3695.0,3640.2,1040.88,1183.296,54.8,3.0,16.0,13.0,11.4,5.52,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,198.0,132.0,111.6,54.72,66.0,1.17,3.44,2.27,2.77,0.804,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,14.0,14.0,4.0,4.8,0.0,6.0,20.0,14.0,9.2,4.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,4.0,2.4,2.0,9.105,33.23,24.125,15.319,7.4568,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,Sm3+1 W3+1 O2-3,-2.0,3.0,5.0,3.273268354
PmCaO3,Pm,Ca,cubic,-2.296,0.833,0.2,14.252,0.0,4.146,4.146,4.146,90.0,90.0,90.0,-2.197,Pm1 Ca1 O3,8.0,61.0,53.0,21.0,16.0,8.0,7.0,87.0,80.0,57.8,35.04,87.0,15.9994,145.0,129.0006,46.61524,39.353904,15.9994,54.8,1373.0,1318.2,530.48,570.816,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,199.0,133.0,114.6,58.32,66.0,1.0,3.44,2.44,2.495,1.134,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,7.0,5.0,5.4,1.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,9.0,9.0,3.0,2.4,2.0,9.105,37.77,28.665,19.7855,12.8166,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Pm0+1 Ca0+1 O0+3,0.0,0.0,0.0,0.0
ErCuO3,Er,Cu,orthorhombic,-2.296,0.052,0.0,10.81,0.269,5.179,5.849,7.137,90.0,90.0,90.0,0.539,Er1 Cu1 O3,8.0,68.0,60.0,24.2,19.44,8.0,35.0,87.0,52.0,72.0,18.0,87.0,15.9994,167.259,151.2596,55.76064,47.713488,15.9994,54.8,1770.0,1715.2,658.434,724.3608,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,189.0,123.0,103.8,45.36,66.0,1.24,3.44,2.2,2.692,0.8976,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.6,3.12,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,1.0,2.0,1.0,1.8,0.32,2.0,9.105,30.585,21.48,13.794,6.7164,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Er3+1 Cu3+1 O2-3,-2.0,3.0,5.0,3.273268354
PaCdO3,Pa,Cd,orthorhombic,-2.295,0.072,0.2,14.24,1.702,5.684,6.127,8.178,90.0,90.0,90.0,-1.407,Pa1 Cd1 O3,8.0,91.0,83.0,32.6,29.52,8.0,18.0,87.0,69.0,69.8,20.72,87.0,15.9994,231.03586,215.03646,78.289012,74.7475344,15.9994,54.8,1845.0,1790.2,520.724,559.1088,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,200.0,134.0,108.4,50.88,66.0,1.5,3.44,1.94,2.702,0.8856,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,2.0,2.0,0.4,0.64,0.0,5.0,12.0,7.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,0.0,21.0,21.0,5.4,6.24,2.0,9.105,25.18,16.075,14.398,6.3516,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,73.8,74.16,12.0,Pa4+1 Cd2+1 O2-3,-2.0,4.0,6.0,3.380617019
VUO3,V,U,cubic,-2.295,0.901,0.601,15.994,0.0,4.308,4.308,4.308,90.0,90.0,90.0,1.009,V1 U1 O3,8.0,92.0,84.0,27.8,25.68,8.0,20.0,87.0,67.0,65.4,25.92,87.0,15.9994,238.02891,222.02951,67.393722,68.2540752,15.9994,54.8,2183.0,2128.2,751.08,835.536,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,196.0,130.0,109.4,52.08,66.0,1.38,3.44,2.06,2.666,0.9288,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,3.0,3.0,0.8,0.96,0.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,6.0,1.0,5.8,0.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.2,3.84,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,20.0,18.0,6.6,5.52,2.0,9.105,20.025,10.92,12.07,3.558,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,65.6,65.36,12.0,V3+1 U3+1 O2-3,-2.0,3.0,5.0,3.273268354
SrTcO3,Sr,Tc,orthorhombic,-2.295,-0.097,0.254,12.379,0.0,5.587,5.596,7.918,90.0,90.0,90.0,4.148,Sr1 Tc1 O3,8.0,43.0,35.0,21.0,15.6,8.0,8.0,87.0,79.0,64.4,27.12,87.0,15.9994,98.0,82.0006,46.72364,36.869088,15.9994,54.8,2430.0,2375.2,728.88,808.896,54.8,2.0,16.0,14.0,11.4,5.52,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,195.0,129.0,108.0,50.4,66.0,0.95,3.44,2.49,2.634,0.9672,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.4,1.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.105,54.23,45.125,19.166,14.0256,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Sr2+1 Tc4+1 O2-3,-2.0,4.0,6.0,3.380617019
GaThO3,Ga,Th,cubic,-2.295,0.948,-0.178,18.411,0.0,4.515,4.515,4.515,90.0,90.0,90.0,-0.24,Ga1 Th1 O3,8.0,90.0,82.0,29.0,25.2,8.0,16.0,87.0,71.0,70.2,21.68,87.0,15.9994,232.03806,216.03866,69.951852,64.8344832,15.9994,54.8,2023.0,1968.2,498.062,609.9752,54.8,3.0,16.0,13.0,12.8,3.92,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,206.0,140.0,105.2,47.04,66.0,1.3,3.44,2.14,2.686,0.9048,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6,1.68,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,9.0,7.0,2.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8,2.16,2.0,9.105,32.37,23.265,15.7085,7.9242,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.0,64.0,12.0,Ga2+1 Th4+1 O2-3,-2.0,4.0,6.0,3.380617019
CeNiO3,Ce,Ni,orthorhombic,-2.294,-0.037,0.2,11.311,0.0,5.387,5.473,7.673,90.0,90.0,90.0,1.523,Ce1 Ni1 O3,8.0,58.0,50.0,22.0,16.8,8.0,15.0,87.0,72.0,67.4,23.52,87.0,15.9994,140.116,124.1166,49.36152,40.034544,15.9994,54.8,1728.0,1673.2,592.68,645.456,54.8,3.0,16.0,13.0,12.2,4.56,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,105.2,47.04,66.0,1.12,3.44,2.32,2.67,0.924,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,8.0,8.0,1.8,2.48,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,10.0,6.0,6.4,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.2,2.72,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.0,6.4,2.0,9.105,37.24,28.135,14.975,8.906,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.11907894,0.190526304,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ce4+1 Ni2+1 O2-3,-2.0,4.0,6.0,3.380617019
CeRuO3,Ce,Ru,orthorhombic,-2.294,0.037,0.198,12.6,0.0,5.43,5.9,7.867,90.0,90.0,90.0,1.968,Ce1 Ru1 O3,8.0,58.0,50.0,25.2,20.64,8.0,15.0,87.0,72.0,66.4,24.72,87.0,15.9994,140.116,124.1166,57.83684,50.204928,15.9994,54.8,2607.0,2552.2,768.48,856.416,54.8,3.0,16.0,13.0,11.8,5.04,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,204.0,138.0,109.6,52.32,66.0,1.12,3.44,2.32,2.728,0.8544,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.6,2.16,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,8.0,4.0,6.0,0.8,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.4,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.4,6.24,2.0,9.105,37.24,28.135,15.613,8.6508,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ce3+1 Ru3+1 O2-3,-2.0,3.0,5.0,3.273268354
PaCuO3,Pa,Cu,orthorhombic,-2.294,0.131,0.0,11.809,1.402,5.311,5.98,7.435,90.0,90.0,90.0,0.156,Pa1 Cu1 O3,8.0,91.0,83.0,28.8,24.96,8.0,18.0,87.0,69.0,68.6,22.08,87.0,15.9994,231.03586,215.03646,68.516012,65.0079392,15.9994,54.8,1845.0,1790.2,673.434,742.3608,54.8,3.0,16.0,13.0,12.4,4.32,16.0,2.0,7.0,5.0,3.4,1.68,2.0,66.0,200.0,134.0,106.0,48.0,66.0,1.5,3.44,1.94,2.744,0.8352,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.2,3.12,0.0,0.0,2.0,2.0,0.4,0.64,0.0,5.0,11.0,6.0,6.8,1.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,12.0,12.0,2.4,3.84,0.0,1.0,21.0,20.0,5.6,6.16,2.0,9.105,25.18,16.075,12.713,4.9868,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,80.0,81.6,12.0,Pa5+1 Cu+1 O2-3,-2.0,5.0,7.0,3.683941988
LiCeO3,Li,Ce,orthorhombic,-2.294,0.148,0.0,12.915,2.519,5.819,6.018,7.376,90.0,90.0,90.0,-2.253,Li1 Ce1 O3,3.0,58.0,55.0,17.0,16.4,8.0,1.0,87.0,86.0,55.4,37.92,87.0,6.941,140.116,133.175,39.01104,40.441984,15.9994,54.8,1071.0,1016.2,337.818,339.6216,54.8,1.0,16.0,15.0,10.4,6.72,16.0,2.0,6.0,4.0,2.8,1.28,2.0,66.0,204.0,138.0,106.0,48.0,66.0,0.98,3.44,2.46,2.484,1.1472,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,6.0,5.0,4.6,1.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,2.6,4.16,0.0,1.0,22.0,21.0,5.8,6.48,2.0,9.105,37.24,28.135,16.22966667,8.5496,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Li0+1 Ce0+1 O0+3,0.0,0.0,0.0,0.0
SbEuO3,Sb,Eu,orthorhombic,-2.293,0.141,0.0,15.219,0.0,5.83,6.039,8.645,90.0,90.0,90.0,-7.438,Sb1 Eu1 O3,8.0,63.0,55.0,27.6,23.52,8.0,25.0,87.0,62.0,74.2,19.68,87.0,15.9994,151.964,135.9646,64.34444,58.014048,15.9994,54.8,1095.0,1040.2,432.636,453.4032,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,198.0,132.0,107.0,49.2,66.0,1.185,3.44,2.255,2.711,0.8748,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,1.4,2.24,0.0,6.0,15.0,9.0,8.4,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,36.46,27.355,19.067,11.9544,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,Sb3+1 Eu3+1 O2-3,-2.0,3.0,5.0,3.273268354
AsEuO3,As,Eu,orthorhombic,-2.292,0.022,0.0,14.25,0.0,5.528,5.937,8.683,90.0,90.0,90.0,-8.456,As1 Eu1 O3,8.0,63.0,55.0,24.0,19.2,8.0,25.0,87.0,62.0,74.0,19.6,87.0,15.9994,151.964,135.9646,54.97676,46.772832,15.9994,54.8,1095.0,1040.2,469.88,498.096,54.8,3.0,16.0,13.0,13.2,4.08,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,103.0,44.4,66.0,1.185,3.44,2.255,2.737,0.8436,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,7.0,7.0,1.4,2.24,0.0,6.0,15.0,9.0,8.4,2.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,7.0,5.0,3.2,1.52,2.0,9.105,36.46,27.355,17.19,9.702,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,As3+1 Eu3+1 O2-3,-2.0,3.0,5.0,3.273268354
CoTbO3,Co,Tb,rhombohedral,-2.29,0.117,0.799,13.606,1.573,6.025,6.025,6.025,54.8,54.8,54.8,-4.123,Co1 Tb1 O3,8.0,65.0,57.0,23.2,18.24,8.0,29.0,87.0,58.0,69.6,20.88,87.0,15.9994,158.92535,142.92595,53.171349,44.6063388,15.9994,54.8,1768.0,1713.2,712.28,788.976,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,194.0,128.0,103.6,45.12,66.0,1.21,3.44,2.23,2.682,0.9096,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,9.0,9.0,1.8,2.88,0.0,6.0,11.0,5.0,7.6,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,5.0,5.0,1.0,1.6,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,31.73666667,22.63166667,13.85933333,7.150933333,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Co2+1 Tb4+1 O2-3,-2.0,4.0,6.0,3.380617019
CdThO3,Cd,Th,cubic,-2.29,0.747,-0.044,18.683,0.0,4.537,4.537,4.537,90.0,90.0,90.0,-1.197,Cd1 Th1 O3,8.0,90.0,82.0,32.4,29.28,8.0,16.0,87.0,71.0,69.4,21.36,87.0,15.9994,232.03806,216.03866,78.489452,74.9880624,15.9994,54.8,2023.0,1968.2,556.324,601.8288,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,206.0,140.0,109.6,52.32,66.0,1.3,3.44,2.14,2.662,0.9336,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,6.8,2.08,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.08,2.0,9.105,32.37,23.265,15.836,8.0772,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Cd2+1 Th4+1 O2-3,-2.0,4.0,6.0,3.380617019
PmEuO3,Pm,Eu,cubic,-2.289,0.908,0.114,15.528,0.0,4.266,4.266,4.266,90.0,90.0,90.0,-1.453,Pm1 Eu1 O3,8.0,63.0,55.0,29.6,25.92,8.0,21.0,87.0,66.0,61.4,30.72,87.0,15.9994,151.964,135.9646,68.99244,63.591648,15.9994,54.8,1373.0,1318.2,526.48,566.016,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,199.0,133.0,119.0,63.6,66.0,1.155,3.44,2.285,2.532,1.0896,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.4,2.88,0.0,6.0,9.0,3.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.2,3.84,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,36.46,27.355,19.5235,12.5022,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Pm3+1 Eu3+1 O2-3,-2.0,3.0,5.0,3.273268354
